date_created,date_updated,language,llm_review_translated,recommend_the_game,count_review_liked,count_review_marked_funny,comment_count,steam_purchase,received_for_free,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_last_played,llm_sentiment_label,llm_sentiment_score,llm_10_words_summary,tl_dr,llm_keywords,llm_themes,llm_pros,llm_cons,llm_score,llm_feature_requests,language_detected,quote_highlight,llm_toxicity_score,llm_sarcasm_flag,llm_humor_flag,llm_spam_flag,coherence_score,llm_bug_reported_flag,bug_type,llm_bug_report_text,llm_feature_requested_flag,llm_feature_requested_tag,llm_feature_requested_text,playtime_bucket,reviewer_experience_level,llm_NPS,llm_emotion,llm_review_pertinence_flag,review,recommendation_ID,weighted_vote_score,author_ID
2025-10-25,2025-10-25,english,"Another in the now long line of games I've labeled 'spooky chores,' where you do something that would be mind-numbingly boring in any other context but add monsters to it. Hard to recommend in its current state. Just very lacking in gameplay, which consists entirely of walking between doors and the pizzeria one pizza at a time. This is basically the entire game, and the map is tiny and mostly unchanging. Eventually, monsters start spawning and my group at least couldn't figure out what you're supposed to do with them because your options for looping monsters DBD style are non-existent, some are just faster than you, and hitting them only stuns them for a second and is useless when there's more than one which there often is. Jumping on top of something only delays the inevitable. You can technically sneak but a lot of streets and alleys are too small to sneak through if there's a monster nearby because you can't make enough distance. We figured maybe we're supposed to break the obvious glowing monster eggs when we see them, but hitting them even once destroys whatever you have equipped, so that's not viable. If you manage to actually get shit done, you can still lose if you're out past 12:00 because the fog gets you. How do you know when it's close to 12:00 if you aren't already back in the store? Fuck you. How do you communicate it's time to come back to anyone that happens to still be out? Fuck you unless they're already within earshot of the proximity chat. The concept is there but there are no mechanics to prop it up and make it into a full experience. It's possible we were just missing something but the only loading screen tip is that people can't hear you during loading screens, which is pretty obvious when their voices cut out during loading screens. There needs to be more to the game to really make it worth playing, and some QOL like a purchasable upgrade for your crew to know what time it is or how many pizzas have left to be delivered, a map with your people on it, etc. Having the gameplay loop extend beyond 'ok it's night 3 please die' would go a long way, with maybe a slower build-up and incremental upgrades, or even the option to set up some defenses around the map. The idea is there, but I do think it needs work.",false,22,1,0,true,false,742,46,89,89,1761377886,negative,0.85,Lacks gameplay depth; concept needs significant improvement.,The game has a promising concept but suffers from shallow gameplay mechanics and lacks essential features for enjoyment.,"[""spooky chores"", ""gameplay"", ""monsters"", ""pizzeria"", ""map"", ""mechanics"", ""QOL"", ""upgrades""]","[""game design"", ""player experience"", ""game mechanics"", ""multiplayer communication"", ""improvement suggestions""]","[""Interesting concept of combining mundane tasks with a spooky atmosphere"", ""Potential for engaging gameplay with monster interactions""]","[""Lacking in gameplay variety and depth"", ""Gameplay consists mainly of repetitive tasks with little change"", ""Tiny and mostly unchanging map"", ""Confusing mechanics for dealing with monsters"", ""Limited options for sneaking and evading monsters"", ""Unclear objectives and lack of communication tools"", ""Frustrating time management with no clear indication of when to return"", ""Need for quality of life improvements and additional gameplay mechanics"", ""Overall experience feels incomplete and underdeveloped""]","{""gameplay"": -0.5, ""controls"": -0.5, ""performance"": 0.0, ""bugs"": -0.5, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0, ""value"": -0.5, ""innovation"": -0.5}","[""Improve gameplay mechanics for dealing with monsters"", ""Add options for looping monsters similar to DBD style"", ""Implement a way to break glowing monster eggs without destroying equipped items"", ""Provide a clear indication of time remaining before 12:00"", ""Introduce a communication system for players to signal when to return"", ""Add more loading screen tips for better player guidance"", ""Include a purchasable upgrade for crew to know the time"", ""Add a feature to track how many pizzas are left to be delivered"", ""Implement a map that shows the location of players"", ""Extend the gameplay loop beyond a simple night cycle"", ""Introduce incremental upgrades and slower build-up"", ""Allow players to set up defenses around the map""]",en,The concept is there but there are no mechanics to prop it up and make it into a full experience.,0.1,true,false,false,0.7,false,none,,true,"[""Enhanced gameplay mechanics"", ""Clearer objectives and instructions"", ""Quality of life improvements"", ""Map with player locations"", ""Time management system"", ""Incremental upgrades"", ""Defensive setup options""]","To improve the game, focus on enhancing gameplay mechanics and providing clearer objectives. Implement quality of life features like a map with player locations and a time management system to create a more engaging experience.",none,core,detractor,frustration,true,"Another in the now long line of games I've labeled ""spooky chores,"" where you do something that would be mind numbingly boring in any other context but add monsters to it. Hard to recommend in its current state. Just very lacking in gameplay, which consists entirely of walking between doors and the pizzeria one pizza at a time. This is basically the entire game, and the map is tiny and mostly unchanging. Eventually monsters start spawning and my group at least couldn't figure out what you're supposed to do with them because your options for looping monsters DBD style are non-existent, some are just faster than you, and hitting them only stuns them for a second and is useless when there's more than one which there often is. Jumping on top of something only delays the inevitable. You can technically sneak but a lot of streets and alleys are too small to sneak through if there's a monster nearby because you can't make enough distance. We figured maybe we're supposed to break the obvious glowing monster eggs when we see them, but hitting them even once destroys whatever you have equipped, so that's not viable.
If you manage to actually get shit done, you can still lose if you're out past 12:00 because the fog gets you. How do you know when it's close to 12:00 if you aren't already back in the store? Fuck you. How do you communicate it's time to come back to anyone that happens to still be out? Fuck you unless they're already within earshot of the proximity chat.
The concept is there but there are no mechanics to prop it up and make it into a full experience. It's possible we were just missing something but the only loading screen tip is that people can't hear you during loading screens, which is pretty obvious when their voices cut out during loading screens.
There needs to be more to the game to really make it worth playing, and some QOL like a purchasable upgrade for your crew to know what time it is or how many pizzas have left to be delivered, a map with your people on it, etc. Having the gameplay loop extend beyond ""ok it's night 3 please die"" would go a long way, with maybe a slower build up and incremental upgrades, or even the option to set up some defenses around the map.
The idea is there, but I do think it needs work.",207528032,0.7,76561198095519520
2025-10-25,2025-10-25,english,"The game is pretty cool, and you can't be mad for 5 euro. However, I highly recommend the devs put this game in early access and work on the following: 1) Balancing, the first 2 days are okay, then it just goes to 500 with the amount of mobs. 2) Add some gameplay; having the possibility to make the pizza or more specific delivery rules might add to the strategy part of the game. Last but not least, add some sound when it's close to midnight and fix the mobs infinitely targeting you once they lock on.",true,0,0,0,true,false,484,14,56,56,1761406769,neutral,0.5,"Cool game, needs balancing and more gameplay features.","The game is enjoyable for its price but requires balancing, additional gameplay features, and sound improvements.","[""game"", ""early access"", ""balancing"", ""mobs"", ""gameplay"", ""strategy"", ""sound"", ""delivery""]","[""game development"", ""player experience"", ""game mechanics"", ""feedback"", ""improvement suggestions""]","[""The game is pretty cool"", ""Affordable price at 5 euro""]","[""Lack of balancing after the first 2 days"", ""Need for more gameplay elements like pizza making or specific delivery rules"", ""Absence of sound cues close to midnight"", ""Mobs infinitely targeting the player once they lock on""]","{""gameplay"": 0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": -0.5, ""balance"": -0.5, ""sound"": -0.5, ""value"": 0.5}","[""Balancing of mob difficulty over time"", ""Add gameplay elements like making pizza or specific delivery rules"", ""Add sound notification when it's close to midnight"", ""Fix mobs infinitely targeting the player once they lock on""]",en,"The game is pretty cool, and you can't be mad for 5 euro.",0,false,false,false,0.85,true,none,Fix mobs infinitely targeting once locked on.,true,"[""Balancing of mob difficulty"", ""Gameplay enhancements (e.g., pizza making, specific delivery rules)"", ""Sound notification for midnight"", ""Fix for mobs infinitely targeting players""]","Consider implementing a balanced difficulty curve to enhance gameplay, along with adding strategic elements like pizza making. Additionally, sound cues for in-game events and fixing mob targeting issues would significantly improve player experience.",none,régulier,passive,disappointment,true,"The game is pretty cool, and you can't be mad for 5 euro. However I highly recommend the devs put this game in early access and work on the following. 1) Balancing, the first 2 days are ok then it just goes to 500 with the amount of mobs. 2) add some gameplay, having the possibility to make the pizza or more specific delivery rules might add to the strategy part of the game. Last but not least add some sound when its close to midnight and fix the mobs infinitely targetting you once they lock on.",207558106,0.5,76561198154780636
2025-10-25,2025-10-25,english,"Waste of time and money. The game somehow runs terribly, with terrible gameplay. It's barely a game. You would have more fun using Microsoft Word.",false,5,1,0,true,false,483,24,19,19,1761382604,negative,0.95,"Terrible game, waste of time and money.","The game is poorly designed and unplayable, making it a waste of time and money.","[""waste of time"", ""money"", ""terrible gameplay"", ""poor performance"", ""not a game""]","[""game quality"", ""user experience"", ""value for money"", ""performance issues"", ""comparison to other software""]",[],"[""Waste of time and money"", ""Runs terribly"", ""Terrible gameplay"", ""Barely a game"", ""More fun using Microsoft Word""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0, ""value"": -1.0}","[""Improve game performance"", ""Enhance gameplay mechanics""]",en,"Waste of time and money. The game somehow runs terribly, with terrible gameplay.",0.2,true,false,false,0.7,true,perf,Game performance issues,true,"[""Improved game performance"", ""Enhanced gameplay mechanics"", ""Bug fixes and optimizations""]",Focus on optimizing the game's performance and refining gameplay mechanics to enhance the overall user experience.,none,novice,detractor,frustration,false,"Waste of time and money. Game somehow runs terribly, terrible gameplay. Barely a game. Have more fun to be had in Microsoft Word.",207529902,0.5,76561198392298106
2025-10-25,2025-10-25,french,"Nice lethal-like party game with a twist! Gets really challenging if you want to grind the stars, but overall really fun to play with friends. Lots of fun situations and the game runs great.",true,1,0,0,false,false,0,1,582,79,1760480937,positive,0.95,Fun party game with challenging elements and great performance.,"A fun and challenging party game that runs smoothly, perfect for playing with friends.","[""party game"", ""challenging"", ""grind"", ""fun"", ""friends"", ""situations"", ""runs great""]","[""multiplayer experience"", ""gameplay mechanics"", ""challenge and progression"", ""social interaction"", ""performance""]","[""Nice lethal-like party game with a twist"", ""Gets really challenging for grinding stars"", ""Overall really fun to play with friends"", ""Lots of fun situations"", ""Game runs great""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 1.0, ""multiplayer"": 1.0, ""challenge"": 1.0, ""fun"": 1.0}",[],en,Nice lethal-like party game with a twist! Overall really fun to play with friends.,0,false,false,false,0.9,false,none,,true,"[""More challenging levels"", ""Additional game modes"", ""Enhanced multiplayer options""]",Consider adding more challenging levels and additional game modes to keep the gameplay fresh and engaging. Enhanced multiplayer options could also improve the overall experience for players.,none,régulier,promoter,joy,true,"Nice lethal-like party game with a twist! Gets really challenging if you want to grind the stars, but overall really fun to play with friends. Lots of fun situations and the game runs great",207547307,0.5,76561198028883655
2025-10-25,2025-10-25,english,Spawn-Camping-Car Simulator 2025. Died to a car ramming into the hospital several times at the start of the round.,true,0,0,0,true,false,0,1,118,118,1761373897,negative,0.85,Frustrating spawn-camping experience with cars in game.,"The game features frustrating spawn-camping mechanics, particularly with cars ramming players.","[""spawn camping"", ""car simulator"", ""game mechanics"", ""hospital"", ""gameplay experience""]","[""frustration"", ""game design"", ""player interaction"", ""realism"", ""game balance""]",[],"[""Spawn camping is an issue"", ""Dying to cars ramming into the hospital"", ""Experiencing repeated deaths at the start of the round""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": 0.0, ""bugs"": -1.0, ""fun"": -1.0, ""graphics"": 0.0, ""sound"": 0.0}","[""Implement a spawn protection mechanism to prevent spawn camping"", ""Add a feature to limit vehicle collisions near spawn points"", ""Introduce a safe zone around the hospital at the start of the round""]",en,Died to a car ramming into the hospital several times at the start of the round.,0.1,true,true,false,0.8,true,none,Died to a car at the start of the round,true,"[""Spawn protection for players"", ""Adjustable spawn locations"", ""Vehicle collision damage reduction near spawn points""]","Implement spawn protection for players to prevent immediate deaths from vehicles. Additionally, consider adjustable spawn locations to enhance player safety at the start of the round.",none,novice,detractor,frustration,false,Spawn-Camping-Car Simulator 2025. Died to car ramming into hospital several times at start of round.,207521962,0.5,76561198008466790
2025-10-25,2025-10-25,english,"Barely a game, not fun. The 'pins' don't show you anything, they just stayed on the pizza place. There's no interaction or counterplay to the monsters existing, they're not scary at all either, they're just a failure condition. Movement feels clunky, nothing feels impactful to interact with.",false,5,0,0,true,false,0,39,23,23,1761366559,negative,0.95,"Not fun, lacks interaction and impactful gameplay.","The game is unengaging with clunky movement and no real interaction, making it feel more like a failure than fun.","[""game"", ""pins"", ""interaction"", ""monsters"", ""movement"", ""clunky"", ""impactful""]","[""gameplay mechanics"", ""lack of engagement"", ""design flaws"", ""user experience"", ""fear factor""]",[],"[""Barely a game, not fun."", ""The 'pins' don't show you anything, they just stayed on the pizza place."", ""No interaction or counterplay to the monsters."", ""Monsters are not scary at all, just a failure condition."", ""Movement feels clunky."", ""Nothing feels impactful to interact with.""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""sound"": 0.0, ""story"": 0.0, ""replayability"": -1.0}","[""Improve visibility and functionality of 'pins' to provide useful information"", ""Add interaction or counterplay mechanics for monsters"", ""Enhance the scare factor of monsters"", ""Improve movement mechanics for smoother gameplay"", ""Create impactful interactions within the game environment""]",en,"Barely a game, not fun. Movement feels clunky, nothing feels impactful to interact with.",0,false,false,false,0.8,false,none,,true,"[""Improved pin functionality"", ""Interactive elements with monsters"", ""Enhanced movement mechanics"", ""Impactful interactions with the environment""]","To enhance gameplay, consider adding interactive elements that allow players to engage with monsters and improve the pin system to provide meaningful information. Additionally, refining movement mechanics could create a more fluid and impactful experience.",none,novice,detractor,disappointment,true,"Barely a game, not fun.

The ""pins"" don't show you anything, they just stayed on the pizza place.

There's no interaction or counterplay to the monsters existing, they're not scary at all either, they're just a failure condition.

Movement feels clunky, nothing feels impactful to interact with.",207517279,0.5,76561198058810283
2025-10-25,2025-10-25,english,"Product received for free as a gift from a friend. I'll keep it short and sweet: This is a party game. There is not a huge skill set like lethal company or very deep gameplay. That being said, it is definitely a game you will play with your friends for 2-4 hours 2-3 times. For $5, it exceeds expectations. I highly recommend this game if you have about 3 friends to play with. Since this is a small dev, here are some highs and lows of the gameplay: The atmosphere and map visibility are excellent. It does a great job of setting the atmosphere and the randomizations of the map, fog color, and enemies are all great. You also nailed the default movement speed for the player and the upgrades you get give appropriate increases for price. Some items that could use improvement however are mechanics: how do eggs work? Does smashing them stop the monsters from spawning? How do different monsters work? The pizza monster wiped out our team because he can’t be stunned and we have lost multiple runs to the car flying through buildings. It would be helpful to know how these entities work through a monster log or some other mechanic. As far as other improvements go, the car needs a rework. It comes out of nowhere, can fly through buildings, and doesn’t give much notice. The carnival balloons are a nice anime reference and even though they are annoying, I could live with them. What I can’t live with is the pizza monster. He is silent, unstoppable, and fast. Encountering him is certain death and the restart after D5 is harsh. Lastly, I’m not sure you can actually access some of the second floors that the game generates occasionally. There are a few ways onto the roofs we discovered, but some of them don’t seem possible. Maybe we missed it, but then again, maybe not (there also was nothing up on the one we got to). Excellent game, 7.5/10.",true,5,0,2,false,true,220,42,204,204,1761442158,positive,0.85,Fun party game with some mechanics needing improvement.,"A fun party game with great atmosphere, but some mechanics and monster interactions need clarity and improvement.","[""party game"", ""atmosphere"", ""gameplay"", ""friends"", ""monsters"", ""mechanics"", ""improvements"", ""randomization""]","[""multiplayer experience"", ""game design"", ""player mechanics"", ""game balance"", ""development feedback""]","[""Great for playing with friends for 2-4 hours multiple times."", ""Exceeds expectations for a $5 game."", ""Excellent atmosphere and map visibility."", ""Good randomization of map, fog color, and enemies."", ""Default movement speed is well-balanced."", ""Upgrades provide appropriate increases for their price.""]","[""Lack of clarity on game mechanics, such as how eggs work."", ""Unclear mechanics for different monsters."", ""Pizza monster is overpowered and cannot be stunned."", ""Car mechanics need rework; it can fly through buildings and appears suddenly."", ""Accessing some second floors may be problematic."", ""Restarting after D5 is harsh.""]","{""gameplay"": 0.5, ""controls"": 0.5, ""performance"": 0.5, ""bugs"": 0.0, ""atmosphere"": 1.0, ""mechanics"": 0.0, ""difficulty"": -0.5, ""value"": 1.0}","[""Clarification on how eggs work and their impact on monster spawning"", ""Detailed monster log to understand different monsters and their mechanics"", ""Rework of the car mechanics to prevent it from flying through buildings and provide better notice"", ""Adjustments to the pizza monster to make it less overpowering and provide a way to stun it"", ""Improvement of access to second floors and roofs in the game""]",en,I highly recommend this game if you have about 3 friends to play with.,0,false,false,false,0.85,true,none,Encounter pizza monster and experience car flying through buildings.,true,"[""Monster log to explain mechanics"", ""Rework of the car mechanics"", ""Adjustments to the pizza monster's behavior"", ""Clarification on accessing second floors""]","Implement a monster log to clarify mechanics and behaviors of enemies, especially the pizza monster. Additionally, consider reworking the car mechanics to reduce unexpected deaths and ensure all areas of the map are accessible.",1–5h,régulier,promoter,joy,true,"*Product received for free as a gift from a friend*


I’ll keep in short and sweat: This is a party game. There is not a huge skill set like lethal company or very deep gameplay. That being said, it is definitely a game you will play with your friends for 2-4 hours 2-3 times. For $5, it exceeds expectations.

I highly recommend this game if you have about 3 friends to play with.

Since this is a small dev, here are some highs and lows of the gameplay:

The atmosphere and map visibility are excellent. It does a great job of setting the atmosphere and the randomizations of the map, fog color, and enemies are all great. 

You also nailed the default movement speed for 
the player and the upgrades you get give appropriate increases for price.

Some items that could use improvement however are mechanics: how do eggs work? Does smashing them stop the monsters from spawning? How do different monsters work? The pizza monster wiped out team out because he can’t be stunned and we have lost multiple runs to the car flying through buildings. It would be helpful to know be able to definitively discover how these entities work through a monster log or some other mechanic.

As far as other improvements go, the car needs a rework. It comes out of nowhere, can fly through buildings, and doesn’t give much notice. The carnival balloons are a nice anime reference and even though they are annoying, I could live with them. What I can’t live with is the pizza monster. He is silent, unstoppable, and fast. Encountering him is certain death and the restart after D5 is harsh.

Lastly, I’m not sure you can actually access some of the second floors that the game generates occasionally. There are a few ways onto the roofs we discovered, but some of them don’t seem possible. Maybe we missed it, but then again, maybe not (there also was nothing up on the one we got to).


Excellent game, 7.5/10",207510818,0.6,76561198045703439
2025-10-25,2025-10-25,english,Refunded this game; it was honestly so boring. Not much to the game at all. No jump scares or anything really make it at all thrilling.,false,5,0,0,true,false,169,1,67,67,1761274848,negative,0.95,Game was boring and lacked excitement or thrills.,The game was refunded due to its boring gameplay and lack of thrilling elements like jump scares.,"[""refunded"", ""boring"", ""jump scares"", ""thrilling"", ""gameplay""]","[""game quality"", ""player experience"", ""entertainment value"", ""expectations vs reality"", ""game mechanics""]",[],"[""Game is boring"", ""Not much to the game"", ""No jump scares"", ""Not thrilling""]","{""gameplay"": -1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": -1.0, ""thrills"": -1.0}","[""Add jump scares"", ""Increase game thrill factor"", ""Enhance gameplay variety""]",en,it was honestly so boring. Not much to the game at all.,0,false,false,false,0.8,false,none,,true,"[""More engaging gameplay"", ""Incorporation of jump scares"", ""Enhanced thrill elements""]",Consider adding more dynamic gameplay elements and jump scares to enhance the overall thrill and engagement of the game.,none,novice,detractor,disappointment,true,Refunded this game it was honestly so boring. Not much to the game at all. No jump scares or anything really make it at all thrilling.,207510209,0.5,76561198406244363
2025-10-25,2025-10-25,english,very buggy and laggy,false,0,0,0,false,false,22,1,16,16,1761426498,negative,0.9,Game is very buggy and laggy.,"The game suffers from significant bugs and lag issues, affecting overall enjoyment.","[""buggy"", ""laggy"", ""performance"", ""issues"", ""gameplay""]","[""game performance"", ""technical issues"", ""user experience"", ""game quality"", ""software stability""]",[],"[""very buggy"", ""laggy""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0}","[""Fix bugs"", ""Improve game performance to reduce lag""]",en,very buggy and laggy,0,false,false,false,0.5,true,perf,,true,"[""Improve app stability"", ""Reduce lag"", ""Enhance performance""]","Focus on optimizing the app's performance to minimize bugs and lag, ensuring a smoother user experience.",none,novice,detractor,frustration,true,hella buggy and laggy,207583629,0.5,76561198315729138
2025-10-25,2025-10-25,english,save yourself the uninstall,false,0,0,0,true,false,0,24,23,23,1761366559,negative,0.9,Avoid this game; consider uninstalling it.,"The reviewer strongly advises against playing this game, suggesting users should uninstall it.","[""uninstall"", ""save"", ""avoid"", ""game"", ""frustration""]","[""user experience"", ""game quality"", ""disappointment"", ""recommendation"", ""value for money""]",[],"[""Not worth keeping installed"", ""Recommendation to uninstall""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0, ""graphics"": -1.0, ""story"": -1.0, ""value"": -1.0}",[],en,save yourself the uninstall,0.2,false,false,true,0.2,false,none,,true,"[""Uninstall confirmation prompt"", ""Option to save settings before uninstalling"", ""Feedback form for uninstallation reasons""]","Implement a confirmation prompt that allows users to save their settings before proceeding with an uninstall. Additionally, consider adding a feedback form to understand user reasons for uninstalling.",none,novice,detractor,frustration,false,save yourself the uninstall,207577975,0.5,76561198249832298
2025-10-25,2025-10-25,hungarian,"Considering how much it costs, there is plenty in it. The more of us there are, the more fun it is, obviously, the more pizzas need to be delivered. The enemies are tough, massive, and there are still new things. I will be curious about the further development, there is plenty more in the game.",true,1,0,0,true,false,213,1,214,214,1761424399,positive,0.85,Affordable game with fun multiplayer and challenging enemies.,"The game offers great value with fun multiplayer, tough enemies, and potential for further development.","[""cost"", ""fun"", ""pizzas"", ""enemies"", ""development""]","[""value for money"", ""multiplayer experience"", ""game difficulty"", ""game content"", ""future updates""]","[""Good value for the cost"", ""Plenty of content available"", ""More players increase the fun"", ""Challenging and massive enemies"", ""Ongoing development with potential for more content""]",[],"{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 1.0, ""bugs"": 0.0, ""content"": 1.0, ""difficulty"": 1.0, ""multiplayer"": 1.0, ""development"": 1.0}","[""More multiplayer features to enhance fun with more players"", ""Increased variety of pizza delivery missions"", ""Additional enemy types or mechanics"", ""More content updates for further development""]",hu,"Considering how much it costs, there is plenty in it and new things to discover.",0,false,false,false,0.8,false,none,,true,"[""More multiplayer options"", ""Increased variety of enemies"", ""Additional pizza delivery challenges"", ""Enhanced game development updates""]","Consider adding more multiplayer options to enhance the fun and engagement. Additionally, increasing the variety of enemies and introducing new pizza delivery challenges could keep the gameplay fresh and exciting.",none,régulier,promoter,joy,true,"Ahhoz képest, hogy mennyibe kerül, bőven van benne. Minél többen vagyunk, annál fanabb, nyilván annál több pizzát kell kihordani. Az enemyk bunkók, masszivak, és még mindig vannak újdonságok. Kiváncsi leszek majd a további fejlesztésre, bőven van a játékban több.",207582062,0.5,76561198361559704
2025-10-25,2025-10-25,english,"Great game to play with friends, I recommend it!!",true,0,0,0,true,false,0,3,106,106,1761439643,positive,0.95,"Great game for playing with friends, highly recommended!",This game is highly enjoyable and recommended for playing with friends.,"[""game"", ""play"", ""friends"", ""recommend""]","[""multiplayer"", ""social interaction"", ""entertainment"", ""recommendation"", ""fun""]","[""Great game to play with friends"", ""Highly recommended""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 1.0, ""multiplayer"": 1.0, ""graphics"": 1.0, ""sound"": 1.0}",[],fr,"Great game to play with friends, I recommend it!!",0,false,false,false,1,false,none,,false,[],"No specific feature requests were identified in the review, but the positive feedback suggests that maintaining multiplayer functionality is important.",none,novice,promoter,joy,true,"Super jeu a faire entre pote, je conseille!!",207582106,0.4,76561199631130641
2025-10-25,2025-10-25,english,shit,false,1,0,0,true,false,615,17,12,12,1761393821,negative,0.9,Negative experience with the game.,The reviewer had a very poor experience with the game.,"[""negative"", ""review"", ""poor"", ""experience"", ""disappointment""]","[""user experience"", ""game quality"", ""customer satisfaction"", ""expectations"", ""feedback""]",[],"[""The game is poorly received.""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0, ""graphics"": -1.0, ""story"": -1.0, ""sound"": -1.0}",[],en,shit,0.9,false,false,true,0.1,false,none,,true,[],Please provide specific details about the features you would like to see improved or added.,none,novice,detractor,anger,false,shit,207540722,0.4,76561197982398751
2025-10-25,2025-10-25,english,It's too laggy and buggy.,false,0,0,0,false,false,0,2,22,22,1761426502,negative,0.9,Game suffers from lag and numerous bugs.,"The game is plagued by lag and bugs, making it frustrating to play.","[""laggy"", ""buggy"", ""performance"", ""issues"", ""gameplay""]","[""Technical Performance"", ""User Experience"", ""Game Quality"", ""Software Stability"", ""Player Satisfaction""]",[],"[""Too laggy"", ""Buggy""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0}","[""Improve game performance to reduce lag"", ""Fix bugs in the game""]",en,It's too laggy and buggy.,0,false,false,false,0.8,true,perf,N/A,true,"[""Performance optimization"", ""Bug fixes""]","Prioritize addressing performance issues to reduce lag and enhance user experience, followed by a thorough bug-fixing session to ensure stability.",none,novice,detractor,frustration,true,It's too laggy and buggy.,207583640,0.5,76561198034837799
2025-10-25,2025-10-25,english,sewer pizza to those turtles,true,0,0,0,true,false,0,8,83,83,1761429212,neutral,0.5,Turtles enjoy pizza in a sewer setting.,The review humorously references turtles enjoying pizza in a sewer environment.,"[""sewer"", ""pizza"", ""turtles"", ""Ninja Turtles"", ""food"", ""urban"", ""adventure""]","[""pop culture"", ""nostalgia"", ""food"", ""urban life"", ""adventure""]","[""Engaging theme related to turtles"", ""Unique concept of sewer pizza""]",[],"{""gameplay"": 0.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0}","[""Add sewer pizza as an item"", ""Include turtles as playable characters or NPCs""]",en,sewer pizza to those turtles,0.1,false,true,false,0.3,false,none,,true,"[""sewer pizza delivery"", ""turtle-friendly packaging"", ""customizable pizza toppings for turtles""]","Consider implementing a sewer pizza delivery service specifically designed for turtles, ensuring the packaging is eco-friendly and the toppings cater to their dietary preferences.",none,novice,detractor,disappointment,false,sewer pizza to those turtles,207586553,0.5,76561198407086646
2025-10-25,2025-10-25,english,"Got to blind a child, Dead by Daylight style. 9/10",true,0,0,0,true,false,265,4,110,110,1761366876,positive,0.9,"Enjoyable gameplay with a unique twist, highly rated.","The game offers enjoyable gameplay with a unique twist, earning a high rating of 9/10.","[""blind"", ""child"", ""Dead by Daylight"", ""game"", ""review"", ""9/10""]","[""gaming"", ""horror"", ""multiplayer"", ""childhood"", ""scoring""]","[""Engaging gameplay similar to Dead by Daylight"", ""High enjoyment rating (9/10)""]","[""Potentially controversial theme (blinding a child)""]","{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 0.0, ""graphics"": 1.0, ""sound"": 1.0, ""story"": 0.0}","[""Add a mechanic to blind opponents"", ""Incorporate a Dead by Daylight style gameplay element""]",en,"Got to blind a child, Dead by Daylight style. 9/10",0.1,false,true,false,0.7,false,none,,true,"[""Blind mechanic for characters"", ""Child character integration"", ""Dead by Daylight style gameplay elements""]","Consider implementing a unique blind mechanic that adds strategic depth to gameplay, especially for child characters. This could enhance the overall experience and align with popular horror game elements.",none,novice,promoter,joy,false,"Got to blind a child dbd style
9/10",207586922,0.5,76561198325807189
